Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,visibility_ratio,Item_MeanPrice_Ratio,specific_price,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_combined_0,Item_Type_combined_1,Item_Type_combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDT52,0.30604346531705867,0.13501442738779232,0.9105511752202053,OUT046,3430.2016,0.922289921468217,1.001539207043991,0.48215281451420305,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS36,0.22774635308127422,0.1341615636532963,0.334751848908991,OUT017,3185.853,1.0047208963416958,1.0027308227969087,0.23343404980653362,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB03,0.7856504912176243,0.47379401430808954,0.882280185264416,OUT018,4326.3684,0.8782920681442684,0.9930654694428043,0.24012031363916628,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO09,0.5325989877939863,0.37467329913451064,0.9800618340362244,OUT046,2366.919,1.032925117790915,0.9985908036608637,0.3612883005870836,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD28,0.36558499553438534,0.15228325861159964,0.12012135905846563,OUT027,1640.5312,1.1552415109139338,1.0161041701085385,0.07915679006433901,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF08,0.5802322119678476,0.19015398398325206,0.24573851095762958,OUT045,1845.5976,0.9608976487738301,1.0033751248796208,0.09270250587090975,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB49,0.22298303066388808,0.14436618241852123,0.28161651352470984,OUT010,197.0768,1.597250986699497,0.9886369466193003,0.20529039366062346,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB08,0.08931229532598983,0.0715513165777061,0.5563187186330637,OUT035,1604.578,1.0,1.0139474833535747,0.5118755292327467,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCP06,0.9612980053587377,0.11000719329774912,0.5069924074187262,OUT049,3325.0052,0.9310779361396813,0.9983809593757688,0.11399425898931201,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDH28,0.6725215838047036,0.32843013549968636,0.02572428335676305,OUT045,341.5554,0.9600767658462048,0.9847089157566714,0.013658444289651829,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU20,0.8809169395653467,0.10465825832297491,0.3795433245726626,OUT019,361.5294,1.5315371872921253,0.9995859549287097,0.09273260002326789,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRB25,0.4611491515331944,0.20404741757840011,0.3234478672181136,OUT017,2358.2636,0.8796766190531553,1.003735043485244,0.1436821876950958,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCM30,0.8660315570110153,0.19734652438109238,0.040703162670035126,OUT017,371.5164,0.9275067625315713,0.9855350581972827,0.009254028111151016,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDU57,0.2211967847573682,0.4504720745960216,0.5126554339927606,OUT010,451.4124,1.4641166700864148,1.011574474425733,0.34023890428208026,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF56,0.7231318844894312,0.6329370467148734,0.6277954349435311,OUT019,543.2928,1.5315372015031063,0.9888531798235934,0.18424184152033846,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCT30,0.27061625483774926,0.23614276995070288,0.06783492587385992,OUT035,850.8924,0.8745633877943475,0.9957869724762911,0.07147500571879856,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX15,0.7529026495980946,0.47214649821245086,0.549103049935823,OUT018,1925.4936,1.0031395357111565,1.0002334698665112,0.15592989427090784,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX58,0.5117594522179221,0.12449046807233319,0.6366978723115267,OUT017,4028.09,0.9348909785170542,0.9917338041823304,0.24650125289388472,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ08,0.6635903542721047,0.08654379514571699,0.13524540064788218,OUT010,122.5072,1.4641166863727273,1.0316923036710797,0.04759666406695954,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRL23,0.8213754093480203,0.036072327046445495,0.31793000292022355,OUT013,1607.9070000000002,0.9215224239323174,0.9993726108235925,0.08354321104294682,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA25,0.711223578445966,0.19869134010382794,0.31116085678001204,OUT035,2889.572,1.0273024364162713,1.0137843248534608,0.0947921103238982,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV09,0.44924084548972903,0.05241688185243195,0.49356617022866023,OUT049,3414.8882,0.8760887582521572,0.9930687992333957,0.21410051006336445,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ46,0.1759452217922,0.30990205077486116,0.34153203077779815,OUT018,2460.7968,1.003139539928212,0.9981021176794213,0.26878807287309325,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH41,0.2646621018160166,0.24025792428796278,0.7787124190996204,OUT027,5806.4418,0.9540786337597056,1.000885519151915,0.45173358566609445,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY20,0.4730574575766597,0.24210761930783942,0.25534468824915624,OUT017,1086.5856,0.927506761150222,1.007466895945255,0.1146857000954713,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO37,0.20869306341172972,0.054793865762565765,0.8507808202432614,OUT035,5313.7498,1.0370083513110764,1.0038506090749035,0.5513359966148434,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ55,0.08931229532598983,0.06737819921263176,0.5500971144116429,OUT045,1917.504,1.0010958921641993,1.0047617709416439,0.5069441312551317,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS32,0.7856504912176243,0.07984703659376646,0.46984105155213285,OUT027,4354.9978,0.9541219235192707,1.0091688475256193,0.12860273574810363,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV50,0.5802322119678476,0.36693692818632073,0.3950918172619169,OUT049,2093.9410000000003,1.1257009165826357,1.0133990368989558,0.14282822581529428,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV30,0.9315272402500745,0.19238908459783033,0.127594245122208,OUT045,1201.769,0.9233072942465973,0.9855424009252863,0.02752435237012505,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDP16,0.8362607919023519,0.11046314954993784,0.9031903442468201,OUT018,3193.8426,0.9334195282476868,0.9932179535418965,0.2329729484918122,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW39,0.1271211670139923,0.10262940970471765,0.6101357224836842,OUT046,2117.244,1.2902167966602294,0.9911102051447563,0.4986372427914488,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN39,0.8809169395653469,0.13867847334197922,0.5848579616839503,OUT013,3523.4136,1.0,1.0076814355066677,0.14365639512628456,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV55,0.7856504912176243,0.15881088461553264,0.4853785085127912,OUT049,2467.4548,1.0006230304927435,1.0044829317546056,0.13280383943883142,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ20,0.6874069663590354,0.09459433448911499,0.9420505402413599,OUT035,5849.7188,0.9579524733683124,0.9965762265766676,0.28606610289768547,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK02,0.4730574575766597,0.33503387530642326,0.3784151335492941,OUT049,1438.128,0.9600687409664231,1.0071915975381325,0.16193828580858288,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK10,0.0732360821673117,0.11375221221228925,0.6221434440980923,OUT018,4853.682,1.0031395403635675,0.9857976982572044,0.5919784093516627,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ41,0.610002977076511,0.049212587116562054,0.6896880454196633,OUT018,2926.191,1.177636292048254,0.9942421093809948,0.2323742753336607,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA11,0.19023518904435843,0.12286546624437661,0.26763169868725767,OUT017,2363.59,0.9185640207192138,1.0001325119711315,0.2136364410000599,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN13,0.8362607919023519,0.45808041007800565,0.2854255376946533,OUT045,1306.9654,0.9241603447190371,0.9887392685787015,0.07357158252083257,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCA42,0.14349508782375703,0.13610703590106712,0.5414739658673404,OUT010,316.9208,1.9614662256698425,1.001892023481273,0.43028094345265183,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCX30,0.7231318844894312,0.07088246354669756,0.9108194283153026,OUT013,4210.5192,1.023913796971752,0.9924519954986444,0.26557892632850855,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL10,0.22863947603453394,0.10998915848575924,0.2895359221454815,OUT027,1884.8798,1.1359789281944739,1.003782941857697,0.20710606273593132,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ33,0.5236677582613873,0.27022744705660506,0.5054397652955198,OUT049,4363.6532,1.0377507312271617,0.9995568479837913,0.1951063397070658,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCE42,0.9851146174456684,0.02163559858843269,0.8663293129325158,OUT046,3271.7412,1.0372044820939055,1.0055532820323987,0.19291583435671922,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH58,0.4611491515331944,0.08653104244102845,0.3616043232891225,OUT018,1842.9344,1.0,1.00579757483744,0.15857047494225426,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF33,0.20333432569217025,0.055429689863114924,0.3169359384444037,OUT045,2049.3324,1.038241121089918,0.9800624108203969,0.2364810992379391,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRK49,0.5713009824352486,0.09963239831751027,0.04127277604601731,OUT035,771.6622,1.0327298025704574,1.0009762335931742,0.02469939302813414,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCK19,0.3122953259898779,0.26750798951715005,0.6891294677722769,OUT046,3099.9648,0.929632605778371,1.0004592342888199,0.3681822911362752,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDT24,0.4641262280440606,0.47765755938079524,0.18948685559834025,OUT027,3012.0792,1.0,0.9786623193171026,0.09090273202524649,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI57,0.9106877046740103,0.1559990425355874,0.6994393849873344,OUT018,5518.1504,1.00313953576991,0.9959365450880955,0.1668762739322008,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ06,0.5028282226853229,0.11713480775669319,0.9436031823645663,OUT027,6630.0364,0.9178236954113557,0.9946398516310933,0.36304517457113566,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDB16,0.21762429294432872,0.1271909856726688,0.23781910233685802,OUT013,610.5386,0.9982383405110408,0.9982851224079626,0.18231456243760558,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB57,0.9345043167609408,0.04688930125878862,0.8038560533518054,OUT046,2223.772,0.922289928613703,0.9936958859351612,0.18764875260378613,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD13,0.6219112831199762,0.14070938261247706,0.14612493123892187,OUT018,575.2512,1.0031395290789589,1.0180080955102913,0.05490160975057431,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDC41,0.657636201250372,0.34863174179247497,0.18793421347513392,OUT013,1684.474,0.874000867067029,0.9878426604964899,0.06433165950106226,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW59,0.5117594522179221,0.05271896341393018,0.23373078934322136,OUT013,1099.2358,1.0261718344090816,1.019011172538322,0.09943072939902714,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO49,0.3599285501637392,0.09090942340477115,0.07474923429021588,OUT049,708.4112,1.029430363721461,0.978435205127886,0.05963097139856748,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO08,0.3896993152724025,0.26610203461187676,0.563512315873113,OUT010,164.4526,1.6050904969667625,0.9937005050498933,0.26672588617217224,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCV06,0.40160762131586775,0.3484299477012002,0.69592068536968,OUT019,193.7478,1.9994494451656735,1.00899188559841,0.3176337560015644,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCY06,0.6367966656743078,0.17736214244207302,0.42787557131118037,OUT046,3914.9040000000005,0.9296326024779076,1.014939756073907,0.14210857729038226,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL03,0.8749627865436143,0.07270639630868221,0.6940666829655888,OUT018,2160.521,1.0411273997792003,0.9912369918798009,0.17180862098736488,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCL31,0.16880023816612083,0.35987514787206615,0.4832672887421987,OUT049,5296.439,0.9237238328863058,1.014050362398436,0.36575860143068456,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU46,0.3420660910985413,0.023442598700034255,0.23499310691413863,OUT017,2423.512,0.9348909620359858,0.9992312482222615,0.13703469300571158,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF04,0.7707651086632927,0.03121606446721801,0.9674955347744296,OUT017,2841.6344,1.0333086611501907,1.0041317448151768,0.2674114106302822,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX31,0.9404584697826732,0.028609297718325363,0.8637826063334897,OUT019,467.3916,1.0,1.0038907877263177,0.20069094757739328,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDI24,0.3420660910985413,0.2313745602321312,0.6245670598781656,OUT035,2822.992,0.922115520901292,1.008224339902551,0.3185588827856723,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY28,0.17356356058350697,0.809140589487133,0.782398352450611,OUT019,641.1654,2.257300617459079,1.0087012740349306,0.5536601196510824,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRN11,0.19618934206609107,0.4935943352587808,0.4756161332165244,OUT017,1596.5884,1.0051717186574542,0.993662179093351,0.33763523156128356,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB10,0.3242036320333432,0.1962276056077859,0.8619286039293986,OUT049,3072.667,1.0441618182688868,0.993271779831445,0.4430639716218862,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI60,0.15867817802917533,0.10697285619176997,0.12971650062139647,OUT046,822.263,0.9296325972979825,0.9820061073388621,0.14016387775660408,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN15,0.7707651086632927,0.04026376143434942,0.45937493633233506,OUT027,2936.178,0.9539364281060773,0.9959311290046255,0.12806025590904987,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCE18,0.3242036320333432,0.054943651987854676,0.9214196700826491,OUT035,7240.575,1.1416796861683682,0.9957903177307807,0.4716157768066656,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCE43,0.4730574575766597,0.3059164897076424,0.5940396878756392,OUT027,4602.0096,0.8704928823164957,1.0079460937003368,0.24472678722587407,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCN53,0.03691574873474246,0.08282966138547562,0.008477986268158016,OUT018,635.1732,0.87829206532137,0.9476192374044192,0.09668689605196792,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX41,0.8600774039892825,0.08450768703844094,0.7607623820874846,OUT019,1482.0708,1.7942340152320642,0.9960729466715621,0.19136831117266703,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO52,0.41947008038106576,0.22636085171231424,0.598987938797547,OUT013,1539.9954,0.9982383510675455,1.0065679776933962,0.26842622694359103,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW45,0.8005358737719559,0.10899648031771808,0.49810100577932614,OUT013,2795.6942,0.9288589910770563,1.0092796837845899,0.13387452129430244,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN45,0.8809169395653467,0.35083267231858006,0.812479201896108,OUT027,4026.7584,0.9251308151931302,0.9962226249655066,0.2001128541530005,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD38,0.7261089610002978,0.014356935652080212,0.29999100163668346,OUT017,1528.011,0.9635531878806628,0.9998038973441816,0.08966420604784939,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK27,0.38374516225066985,0.03721960031248436,0.3861893798939212,OUT019,121.1756,1.6148105547338847,1.0088927157106966,0.19209620411088094,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDG40,0.5415302173265852,0.11160047565354259,0.006646055321258559,OUT046,645.1602,0.8747287837726553,0.9779734371558348,0.014687449701671768,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA34,0.4135159273593331,0.034816493940805,0.6078903761655426,OUT049,3635.268,1.0006230253869757,1.006053338560343,0.27477431701539984,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX48,0.7856504912176243,0.10629857650286892,0.5211223845323227,OUT017,1390.1904,0.8796766163267545,1.000259697089315,0.1424684666585105,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY37,0.7409943435546293,0.07039523422858307,0.4769005222446333,OUT027,2862.94,0.9251308250011293,1.0079524536828048,0.1377846223978268,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRE48,0.23072342959214048,0.04255208906574101,0.6994393849873344,OUT018,4138.6128,1.0416196261070614,0.9957679509976123,0.4394686540039675,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT58,0.2646621018160166,0.2540317948994239,0.5835846083844373,OUT049,3355.632,0.931077934092385,1.0038328496893807,0.34767965701363046,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA19,0.1765406370943733,0.2730695708727626,0.41387972074513235,OUT010,128.4994,1.7356585095346473,0.998277635807125,0.31455802858671233,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,0.5415302173265852,0.1910117982089874,0.06939860372566198,OUT035,459.402,0.9988808332642958,1.0222626586013257,0.036751261053525656,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA32,0.5623697529026497,0.15121271795976954,0.7853584744208789,OUT019,215.7192,1.679257560440957,1.0003699606731804,0.2804122134428526,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCM19,0.48198868710925874,0.13471723166559554,0.3503003415982452,OUT045,1800.3232,1.1262328756302,1.0124532779696176,0.14894420503657707,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCF42,0.7618338791306938,0.5053559389347054,0.6157987490577186,OUT045,1054.6272,0.8765027679342584,0.9990370519742697,0.17273417296858748,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDV23,0.38374516225066985,0.3147689039572374,0.4020171614068686,OUT035,871.5322,1.0245728041288373,1.009857775540855,0.1990019275395626,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRA59,0.2211967847573682,0.648213970206232,0.6481470162785486,OUT010,185.0924,1.6053341571152298,0.9946481394986766,0.4188689674527988,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDA01,0.6219112831199762,0.15559635948016762,0.11545239696025103,OUT027,1054.6272,0.9251308142526075,0.9911506690847306,0.04508774155292925,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX44,0.2825245608812145,0.12063367827194607,0.24247702870647678,OUT027,2051.9956,0.9178236846841941,0.9918978359493766,0.1593248220382262,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW25,0.03691574873474246,0.10411173394188253,0.22042764297210846,OUT035,1789.6704,0.9294568205104592,0.978317704665194,0.2932509873185341,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM05,0.1351592735933314,0.311590417659215,0.9963251023776054,OUT019,528.6452,1.531537202837877,1.0074987899679824,0.7596632857481217,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCJ54,0.31795177136052394,0.17388618642078404,0.8615262242867524,OUT035,3717.8272,1.037008365647931,1.008562635776376,0.44793479998271213,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCK07,0.3629056266746055,0.13949523769207972,0.5724257889697044,OUT018,1973.4312,1.003139545003434,1.0062073208839708,0.28346400683384926,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX05,0.6338195891634415,0.2895065040619119,0.3618836121128157,OUT017,810.9444,0.8796766111762466,1.0030120689299065,0.12185230355016763,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV39,0.40160762131586786,0.011407037055566031,0.7133011090058337,OUT046,2372.9112,1.1239535146186606,1.0096798698215088,0.3250155808105459,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI19,0.6278654361417089,0.1435858808634112,0.9039161556275426,OUT045,3635.268,1.0,1.0046788807047897,0.29516489065132184,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT12,0.09883894016076211,0.1417632369070205,0.8268995035619937,OUT046,4739.8302,1.0329251120222693,1.0017278334474886,0.7067612422848584,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF12,0.21911283119976177,0.24255117162395662,0.4937113325048048,OUT013,3103.9596,0.9982383498312459,0.9959516246130429,0.33079035665860096,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCQ54,0.782673414706758,0.027421472909683553,0.5817416417089419,OUT027,5221.8694,1.031882244618134,1.0034438760135758,0.1594048130478125,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU10,0.3301577850550759,0.12954801676332386,0.018653776935666805,OUT013,633.8416,0.9982383483735753,0.9463004311876488,0.037627696618290886,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCK53,0.41947008038106576,0.10516603156399965,0.2835936067477539,OUT018,2678.5134,0.9620366891601791,0.9846438271196036,0.13793608164275925,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB51,0.14081571896397738,0.10738187513709674,0.12858830959802783,OUT046,813.6076,0.9990697425244086,0.989754542956188,0.1469468642167936,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT10,0.7231318844894312,0.18108932973642788,0.11191162588540501,OUT017,533.3058,0.9348909874913512,0.965755069087287,0.03598414566695337,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCU53,0.055373623102113745,0.12050362935967643,0.5670420512193631,OUT013,2155.1946,1.035277558456227,0.9979153466664173,0.5780215632583112,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDJ40,0.5385531408157189,0.14153631476257728,0.3285302446875701,OUT013,2402.2064,0.9982383552491624,0.9900937067026663,0.1284583608247868,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCQ05,0.40726406668651366,0.10545892023567169,0.5084109229943836,OUT019,451.4124,2.0764270353167706,1.0040542121270124,0.23572399146774073,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
